Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Nouveau-Brunswick,21.28224228,"rgb(28,129,154)",166,,,
Nouvelle-Écosse,109.0585059,"rgb(28,129,154)",1066,,,
Île-du-Prince-Édouard,22.12976897,"rgb(28,129,154)",35,,,
Canada,285.696198,"rgb(179,30,58)",108264,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,3657.073672,"rgb(28,129,154)",186910,,,
Alberta,10570.05592,"rgb(28,129,154)",466472,,,
Saskatchewan,5557.66181,"rgb(28,129,154)",65673,,,
Manitoba,5085.018914,"rgb(28,129,154)",70047,,,
Ontario,11258.50651,"rgb(28,129,154)",1656332,,,
Québec,8109.252609,"rgb(239,117,22)",692455,,,
Terre-Neuve et Labrador,3942.343656,"rgb(28,129,154)",20554,,,
Nouveau-Brunswick,5296.201376,"rgb(28,129,154)",41310,,,
Nouvelle-Écosse,6015.507588,"rgb(28,129,154)",58799,,,
Île-du-Prince-Édouard,9238.230124,"rgb(28,129,154)",14611,,,
Canada,8651.158171,"rgb(179,30,58)",3278339,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,664.357829,"rgb(239,117,22)",56730,,,
Canada,285.696198,"rgb(179,30,58)",108264,,,
États-Unis,1051.858645,"rgb(28,129,154)",3481680,,,
Italie,402.2868909,"rgb(28,129,154)",243230,,,
France,264.0841551,"rgb(28,129,154)",172377,,,
Espagne,648.1326892,"rgb(28,129,154)",303033,,,
Allemagne,239.247516,"rgb(28,129,154)",200451,,,
Chine,5.808630511,"rgb(28,129,154)",83605,,,
Royaume-Uni,427.3826017,"rgb(28,129,154)",290133,,,
Suisse,381.4840209,"rgb(28,129,154)",33016,,,
Portugal,459.1481428,"rgb(28,129,154)",46818,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,659.6734798,"rgb(239,117,22)",5633,,,
Canada,232.0898971,"rgb(179,30,58)",8795,,,
États-Unis,417.7942369,"rgb(28,129,154)",138291,,,
Italie,578.3318552,"rgb(28,129,154)",34967,,,
France,460.0487938,"rgb(28,129,154)",30029,,,
Espagne,607.5528794,"rgb(28,129,154)",28406,,,
Allemagne,109.0781811,"rgb(28,129,154)",9139,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,660.3716928,"rgb(28,129,154)",44830,,,
Suisse,227.3929468,"rgb(28,129,154)",1968,,,
Portugal,162.9937659,"rgb(28,129,154)",1662,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,2,0,,,,
10-19 ans,1,0,,,,
20-29 ans,8,0,,,,
30-39 ans,3,0, ,,,
40-49 ans,9,1,,,,
50-59 ans,27,4,,,,
60-69 ans,46,7,,,,
70-79 ans,83,6,,,,
80-89 ans,82,3,,,,
90 ans et plus,34,0,,,,
