Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Nouveau-Brunswick,21.154036,"rgb(28,129,154)",165,,,
Nouvelle-Écosse,108.8538933,"rgb(28,129,154)",1064,,,
Île-du-Prince-Édouard,20.23293163,"rgb(28,129,154)",32,,,
Canada,278.6925984,"rgb(179,30,58)",105610,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,3380.195765,"rgb(28,129,154)",172759,,,
Alberta,9354.800408,"rgb(28,129,154)",412841,,,
Saskatchewan,5143.923918,"rgb(28,129,154)",60784,,,
Manitoba,4625.351266,"rgb(28,129,154)",63715,,,
Ontario,10040.74477,"rgb(28,129,154)",1477177,,,
Québec,7285.181893,"rgb(239,117,22)",622087,,,
Terre-Neuve et Labrador,3591.341958,"rgb(28,129,154)",18724,,,
Nouveau-Brunswick,5030.42976,"rgb(28,129,154)",39237,,,
Nouvelle-Écosse,5732.426081,"rgb(28,129,154)",56032,,,
Île-du-Prince-Édouard,8013.505482,"rgb(28,129,154)",12674,,,
Canada,7760.761576,"rgb(179,30,58)",2940925,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,655.0711067,"rgb(239,117,22)",55937,,,
Canada,278.6925984,"rgb(179,30,58)",105610,,,
États-Unis,902.1749497,"rgb(28,129,154)",2986223,,,
Italie,399.6091683,"rgb(28,129,154)",241611,,,
France,255.7852296,"rgb(28,129,154)",166960,,,
Espagne,636.565957,"rgb(28,129,154)",297625,,,
Allemagne,235.9055868,"rgb(28,129,154)",197651,,,
Chine,5.805295611,"rgb(28,129,154)",83557,,,
Royaume-Uni,420.4341893,"rgb(28,129,154)",285416,,,
Suisse,373.3843026,"rgb(28,129,154)",32315,,,
Portugal,432.7768891,"rgb(28,129,154)",44129,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,653.1153909,"rgb(239,117,22)",5577,,,
Canada,229.2399018,"rgb(179,30,58)",8687,,,
États-Unis,400.646338,"rgb(28,129,154)",132615,,,
Italie,576.5786829,"rgb(28,129,154)",34861,,,
France,457.9652533,"rgb(28,129,154)",29893,,,
Espagne,607.1037275,"rgb(28,129,154)",28385,,,
Allemagne,108.4456017,"rgb(28,129,154)",9086,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,651.3860418,"rgb(28,129,154)",44220,,,
Suisse,227.0463112,"rgb(28,129,154)",1965,,,
Portugal,158.8747899,"rgb(28,129,154)",1620,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,3,0,,,,
10-19 ans,1,0,,,,
20-29 ans,7,0,,,,
30-39 ans,4,1, ,,,
40-49 ans,11,0,,,,
50-59 ans,37,7,,,,
60-69 ans,47,5,,,,
70-79 ans,106,6,,,,
80-89 ans,112,6,,,,
90 ans et plus,49,0,,,,
