Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Nouvelle-Écosse,6194.236677,"rgb(28,129,154)",60546,,,
Île-du-Prince-Édouard,10677.92967,"rgb(28,129,154)",16888,,,
Canada,9210.316698,"rgb(179,30,58)",3490231,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,672.9770316,"rgb(239,117,22)",57466,,,
Canada,290.7127176,"rgb(179,30,58)",110165,,,
États-Unis,1159.106729,"rgb(28,129,154)",3836674,,,
Italie,403.917672,"rgb(28,129,154)",244216,,,
France,267.6031936,"rgb(28,129,154)",174674,,,
Espagne,657.3338879,"rgb(28,129,154)",307335,,,
Allemagne,241.8494465,"rgb(28,129,154)",202631,,,
Chine,5.81245175,"rgb(28,129,154)",83660,,,
Royaume-Uni,433.176137,"rgb(28,129,154)",294066,,,
Suisse,388.1278697,"rgb(28,129,154)",33591,,,
Portugal,476.9774248,"rgb(28,129,154)",48636,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,662.2498719,"rgb(239,117,22)",5655,,,
Canada,233.5148947,"rgb(179,30,58)",8849,,,
États-Unis,431.6974489,"rgb(28,129,154)",142893,,,
Italie,579.5723073,"rgb(28,129,154)",35042,,,
France,461.9331722,"rgb(28,129,154)",30152,,,
Espagne,607.852314,"rgb(28,129,154)",28420,,,
Allemagne,109.3526967,"rgb(28,129,154)",9162,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,666.8973377,"rgb(28,129,154)",45273,,,
Suisse,227.508492,"rgb(28,129,154)",1969,,,
Portugal,165.6416791,"rgb(28,129,154)",1689,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,0,0,,,,
10-19 ans,2,1,,,,
20-29 ans,8,1,,,,
30-39 ans,2,0, ,,,
40-49 ans,8,0,,,,
50-59 ans,22,4,,,,
60-69 ans,41,4,,,,
70-79 ans,75,6,,,,
80-89 ans,68,2,,,,
90 ans et plus,25,0,,,,
