Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Alberta,217.2373178,"rgb(28,129,154)",9587,,,
Saskatchewan,81.41048317,"rgb(28,129,154)",962,,,
Manitoba,25.69841243,"rgb(28,129,154)",354,,,
Ontario,256.5215048,"rgb(28,129,154)",37739,,,
Québec,676.8416197,"rgb(239,117,22)",57796,,,
Terre-Neuve et Labrador,50.25270204,"rgb(28,129,154)",262,,,
Nouveau-Brunswick,21.79506739,"rgb(28,129,154)",170,,,
Nouvelle-Écosse,109.1608122,"rgb(28,129,154)",1067,,,
Île-du-Prince-Édouard,22.76204808,"rgb(28,129,154)",36,,,
Canada,293.7184071,"rgb(179,30,58)",111304,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,3938.960464,"rgb(28,129,154)",201317,,,
Alberta,11402.07009,"rgb(28,129,154)",503190,,,
Saskatchewan,6103.839833,"rgb(28,129,154)",72127,,,
Manitoba,5418.00936,"rgb(28,129,154)",74634,,,
Ontario,12407.94226,"rgb(28,129,154)",1825435,,,
Québec,8880.928878,"rgb(239,117,22)",758349,,,
Terre-Neuve et Labrador,4237.338525,"rgb(28,129,154)",22092,,,
Nouveau-Brunswick,5522.741871,"rgb(28,129,154)",43077,,,
Nouvelle-Écosse,6260.940379,"rgb(28,129,154)",61198,,,
Île-du-Prince-Édouard,10896.69824,"rgb(28,129,154)",17234,,,
Canada,9457.857264,"rgb(179,30,58)",3584036,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,676.8416197,"rgb(239,117,22)",57796,,,
Canada,293.7184071,"rgb(179,30,58)",111304,,,
États-Unis,1197.68074,"rgb(28,129,154)",3964355,,,
Italie,404.5924779,"rgb(28,129,154)",244624,,,
France,270.7897848,"rgb(28,129,154)",176754,,,
Espagne,667.131817,"rgb(28,129,154)",311916,,,
Allemagne,242.9546702,"rgb(28,129,154)",203557,,,
Chine,5.814744493,"rgb(28,129,154)",83693,,,
Royaume-Uni,435.0999501,"rgb(28,129,154)",295372,,,
Suisse,389.8726022,"rgb(28,129,154)",33742,,,
Portugal,479.5468813,"rgb(28,129,154)",48898,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,662.601198,"rgb(239,117,22)",5658,,,
Canada,233.7787832,"rgb(179,30,58)",8859,,,
États-Unis,434.7971219,"rgb(28,129,154)",143919,,,
Italie,579.8369371,"rgb(28,129,154)",35058,,,
France,462.316176,"rgb(28,129,154)",30177,,,
Espagne,607.8950904,"rgb(28,129,154)",28422,,,
Allemagne,109.5078577,"rgb(28,129,154)",9175,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,667.4718301,"rgb(28,129,154)",45312,,,
Suisse,227.8551276,"rgb(28,129,154)",1972,,,
Portugal,166.426246,"rgb(28,129,154)",1697,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,0,0,,,,
10-19 ans,2,0,,,,
20-29 ans,7,1,,,,
30-39 ans,4,0, ,,,
40-49 ans,8,0,,,,
50-59 ans,25,4,,,,
60-69 ans,38,3,,,,
70-79 ans,74,5,,,,
80-89 ans,65,2,,,,
90 ans et plus,24,0,,,,
