Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,5660.412799,"rgb(28,129,154)",289299,,,
Alberta,16530.22583,"rgb(28,129,154)",729503,,,
Saskatchewan,9618.538572,"rgb(28,129,154)",113659,,,
Manitoba,9194.804855,"rgb(28,129,154)",126660,,,
Ontario,18565.98096,"rgb(28,129,154)",2731395,,,
Québec,12537.0049,"rgb(239,117,22)",1070544,,,
Terre-Neuve et Labrador,5908.912182,"rgb(28,129,154)",30807,,,
Nouveau-Brunswick,6774.035152,"rgb(28,129,154)",52837,,,
Nouvelle-Écosse,7537.620581,"rgb(28,129,154)",73677,,,
Île-du-Prince-Édouard,16565.08049,"rgb(28,129,154)",26199,,,
Canada,13859.98115,"rgb(179,30,58)",5252212,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,726.729939,"rgb(239,117,22)",62056,,,
Canada,333.8927857,"rgb(179,30,58)",126528,,,
États-Unis,1813.916892,"rgb(28,129,154)",6004113,,,
Italie,434.2243981,"rgb(28,129,154)",262540,,,
France,388.4990958,"rgb(28,129,154)",253587,,,
Espagne,912.8863792,"rgb(28,129,154)",426818,,,
Allemagne,285.9832019,"rgb(28,129,154)",239608,,,
Chine,5.905828933,"rgb(28,129,154)",85004,,,
Royaume-Uni,484.409078,"rgb(28,129,154)",328846,,,
Suisse,473.8046329,"rgb(28,129,154)",41006,,,
Portugal,555.7969733,"rgb(28,129,154)",56673,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,673.3752013,"rgb(239,117,22)",5750,,,
Canada,240.0593285,"rgb(179,30,58)",9097,,,
États-Unis,555.0227451,"rgb(28,129,154)",183714,,,
Italie,586.4526817,"rgb(28,129,154)",35458,,,
France,467.9386712,"rgb(28,129,154)",30544,,,
Espagne,619.6372058,"rgb(28,129,154)",28971,,,
Allemagne,111.6681762,"rgb(28,129,154)",9356,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,610.8033067,"rgb(28,129,154)",41465,,,
Suisse,231.4370287,"rgb(28,129,154)",2003,,,
Portugal,177.410182,"rgb(28,129,154)",1809,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,0,0,,,,
10-19 ans,0,0,,,,
20-29 ans,5,1,,,,
30-39 ans,4,1, ,,,
40-49 ans,3,1,,,,
50-59 ans,9,4,,,,
60-69 ans,15,2,,,,
70-79 ans,35,1,,,,
80-89 ans,32,3,,,,
90 ans et plus,12,2,,,,
