Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Alberta,327.9746467,"rgb(28,129,154)",14474,,,
Saskatchewan,138.6178497,"rgb(28,129,154)",1638,,,
Manitoba,92.41265262,"rgb(28,129,154)",1273,,,
Ontario,291.1535053,"rgb(28,129,154)",42834,,,
Québec,741.2045781,"rgb(239,117,22)",63292,,,
Terre-Neuve et Labrador,51.59533149,"rgb(28,129,154)",269,,,
Nouveau-Brunswick,24.61560552,"rgb(28,129,154)",192,,,
Nouvelle-Écosse,111.0023254,"rgb(28,129,154)",1085,,,
Île-du-Prince-Édouard,29.71711832,"rgb(28,129,154)",47,,,
Canada,346.4829039,"rgb(179,30,58)",131299,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,6300.49363,"rgb(28,129,154)",322013,,,
Alberta,17968.24759,"rgb(28,129,154)",792965,,,
Saskatchewan,10370.86622,"rgb(28,129,154)",122549,,,
Manitoba,10004.15966,"rgb(28,129,154)",137809,,,
Ontario,20177.24923,"rgb(28,129,154)",2968442,,,
Québec,13496.10198,"rgb(239,117,22)",1152442,,,
Terre-Neuve et Labrador,7623.641786,"rgb(28,129,154)",39747,,,
Nouveau-Brunswick,7085.448203,"rgb(28,129,154)",55266,,,
Nouvelle-Écosse,8128.848635,"rgb(28,129,154)",79456,,,
Île-du-Prince-Édouard,18358.85633,"rgb(28,129,154)",29036,,,
Canada,15062.6264,"rgb(179,30,58)",5707952,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,741.2045781,"rgb(239,117,22)",63292,,,
Canada,346.4829039,"rgb(179,30,58)",131299,,,
États-Unis,1931.193899,"rgb(28,129,154)",6392303,,,
Italie,454.2436413,"rgb(28,129,154)",274644,,,
France,473.631639,"rgb(28,129,154)",309156,,,
Espagne,1106.053803,"rgb(28,129,154)",517133,,,
Allemagne,299.0477579,"rgb(28,129,154)",250554,,,
Chine,5.913332456,"rgb(28,129,154)",85112,,,
Royaume-Uni,504.30272,"rgb(28,129,154)",342351,,,
Suisse,507.9020204,"rgb(28,129,154)",43957,,,
Portugal,587.8661439,"rgb(28,129,154)",59943,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,675.6002671,"rgb(239,117,22)",5769,,,
Canada,241.2732154,"rgb(179,30,58)",9143,,,
États-Unis,580.5633261,"rgb(28,129,154)",192168,,,
Italie,587.4450434,"rgb(28,129,154)",35518,,,
France,470.6962982,"rgb(28,129,154)",30724,,,
Espagne,629.1977261,"rgb(28,129,154)",29418,,,
Allemagne,112.205272,"rgb(28,129,154)",9401,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,611.8639082,"rgb(28,129,154)",41537,,,
Suisse,232.5924806,"rgb(28,129,154)",2013,,,
Portugal,180.2542369,"rgb(28,129,154)",1838,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,1,1,,,,
10-19 ans,0,0,,,,
20-29 ans,2,0,,,,
30-39 ans,1,1, ,,,
40-49 ans,4,2,,,,
50-59 ans,9,4,,,,
60-69 ans,18,3,,,,
70-79 ans,27,5,,,,
80-89 ans,21,1,,,,
90 ans et plus,11,0,,,,
