Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Sexe,Répartition de décès,Couleur,,,,
Hommes,45.0,"rgb(155,207, 229)",,,,
Femmes,55.0,"rgb(255,178,196)",,,,
,,,,,,
,,,,,,
Graphique 9: Cas confirmés selon la province,,,,,,
Province,Taux,Couleur,Nombre de cas,,,
Colombie-Britannique,75.93549259,"rgb(28,129,154)",3881,,,
Alberta,255.9625265,"rgb(28,129,154)",11296,,,
Saskatchewan,117.376653,"rgb(28,129,154)",1387,,,
Manitoba,34.40973868,"rgb(28,129,154)",474,,,
Ontario,270.591817,"rgb(28,129,154)",39809,,,
Québec,705.4747043,"rgb(239,117,22)",60241,,,
Terre-Neuve et Labrador,51.01991887,"rgb(28,129,154)",266,,,
Nouveau-Brunswick,22.56430506,"rgb(28,129,154)",176,,,
Nouvelle-Écosse,109.5700374,"rgb(28,129,154)",1071,,,
Île-du-Prince-Édouard,22.76204808,"rgb(28,129,154)",36,,,
Canada,313.1537919,"rgb(179,30,58)",118669,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,4597.726788,"rgb(28,129,154)",234986,,,
Alberta,13762.58569,"rgb(28,129,154)",607363,,,
Saskatchewan,7753.036814,"rgb(28,129,154)",91615,,,
Manitoba,6772.91097,"rgb(28,129,154)",93298,,,
Ontario,15262.55033,"rgb(28,129,154)",2245400,,,
Québec,10410.98958,"rgb(239,117,22)",889002,,,
Terre-Neuve et Labrador,5040.614541,"rgb(28,129,154)",26280,,,
Nouveau-Brunswick,6081.849452,"rgb(28,129,154)",47438,,,
Nouvelle-Écosse,6781.884011,"rgb(28,129,154)",66290,,,
Île-du-Prince-Édouard,13171.00621,"rgb(28,129,154)",20831,,,
Canada,11423.26682,"rgb(179,30,58)",4328824,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,705.4747043,"rgb(239,117,22)",60241,,,
Canada,313.1537919,"rgb(179,30,58)",118669,,,
États-Unis,1521.705033,"rgb(28,129,154)",5036884,,,
Italie,412.1675055,"rgb(28,129,154)",249204,,,
France,299.7126966,"rgb(28,129,154)",195633,,,
Espagne,758.275443,"rgb(28,129,154)",354530,,,
Allemagne,257.3333205,"rgb(28,129,154)",215604,,,
Chine,5.875328499,"rgb(28,129,154)",84565,,,
Royaume-Uni,453.8991104,"rgb(28,129,154)",308134,,,
Suisse,419.0708733,"rgb(28,129,154)",36269,,,
Portugal,513.4107485,"rgb(28,129,154)",52351,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,665.9973512,"rgb(239,117,22)",5687,,,
Canada,236.6023897,"rgb(179,30,58)",8966,,,
États-Unis,492.0595032,"rgb(28,129,154)",162873,,,
Italie,581.9705148,"rgb(28,129,154)",35187,,,
France,464.3843963,"rgb(28,129,154)",30312,,,
Espagne,609.5633691,"rgb(28,129,154)",28500,,,
Allemagne,110.4268882,"rgb(28,129,154)",9252,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,683.6901936,"rgb(28,129,154)",46413,,,
Suisse,229.4727603,"rgb(28,129,154)",1986,,,
Portugal,171.231718,"rgb(28,129,154)",1746,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,1,0,,,,
10-19 ans,0,0,,,,
20-29 ans,8,2,,,,
30-39 ans,1,1, ,,,
40-49 ans,5,3,,,,
50-59 ans,15,4,,,,
60-69 ans,25,3,,,,
70-79 ans,47,5,,,,
80-89 ans,40,1,,,,
90 ans et plus,10,0,,,,
