Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Québec,686.0580768,"rgb(239,117,22)",58583,,,
Canada,300.1071466,"rgb(179,30,58)",113725,,,
États-Unis,1307.443607,"rgb(28,129,154)",4327673,,,
Italie,406.6433587,"rgb(28,129,154)",245864,,,
France,276.5716096,"rgb(28,129,154)",180528,,,
Espagne,683.3547579,"rgb(28,129,154)",319501,,,
Allemagne,246.3037607,"rgb(28,129,154)",206363,,,
Chine,5.824262852,"rgb(28,129,154)",83830,,,
Royaume-Uni,439.9742975,"rgb(28,129,154)",298681,,,
Suisse,397.6141303,"rgb(28,129,154)",34412,,,
Portugal,491.9626519,"rgb(28,129,154)",50164,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,663.6551766,"rgb(239,117,22)",5667,,,
Canada,234.491282,"rgb(179,30,58)",8886,,,
États-Unis,451.6278028,"rgb(28,129,154)",149490,,,
Italie,580.564669,"rgb(28,129,154)",35102,,,
France,462.5459783,"rgb(28,129,154)",30192,,,
Espagne,608.1089723,"rgb(28,129,154)",28432,,,
Allemagne,109.8301152,"rgb(28,129,154)",9202,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,673.7470552,"rgb(28,129,154)",45738,,,
Suisse,228.4328536,"rgb(28,129,154)",1977,,,
Portugal,168.3876631,"rgb(28,129,154)",1717,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,1,0,,,,
10-19 ans,1,0,,,,
20-29 ans,5,1,,,,
30-39 ans,1,0, ,,,
40-49 ans,5,1,,,,
50-59 ans,19,4,,,,
60-69 ans,37,1,,,,
70-79 ans,57,3,,,,
80-89 ans,53,0,,,,
90 ans et plus,18,0,,,,
