Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Royaume-Uni,612.0701362,"rgb(28,129,154)",41551,,,
Suisse,232.7080258,"rgb(28,129,154)",2014,,,
Portugal,180.7445912,"rgb(28,129,154)",1843,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,0,0,,,,
10-19 ans,0,0,,,,
20-29 ans,2,0,,,,
30-39 ans,3,2, ,,,
40-49 ans,5,3,,,,
50-59 ans,10,4,,,,
60-69 ans,19,2,,,,
70-79 ans,32,6,,,,
80-89 ans,21,1,,,,
90 ans et plus,13,0,,,,
