Tuiles de l'accueil,,,,,,
cas,deces,hospit,soins,gueris,analyses,date
Hommes,45.1,"rgb(155,207, 229)",,,,
Femmes,54.9,"rgb(255,178,196)",,,,
,,,,,,
,,,,,,
Graphique 9: Cas confirmés selon la province,,,,,,
Province,Taux,Couleur,Nombre de cas,,,
Colombie-Britannique,96.16669572,"rgb(28,129,154)",4915,,,
Alberta,288.8642252,"rgb(28,129,154)",12748,,,
Saskatchewan,135.402051,"rgb(28,129,154)",1600,,,
Manitoba,68.52909982,"rgb(28,129,154)",944,,,
Ontario,281.41984,"rgb(28,129,154)",41402,,,
Québec,723.0410139,"rgb(239,117,22)",61741,,,
Terre-Neuve et Labrador,51.40352728,"rgb(28,129,154)",268,,,
Nouveau-Brunswick,24.23098669,"rgb(28,129,154)",189,,,
Nouvelle-Écosse,110.490794,"rgb(28,129,154)",1080,,,
Île-du-Prince-Édouard,27.82028098,"rgb(28,129,154)",44,,,
Canada,329.7655702,"rgb(179,30,58)",124964,,,
,,,,,,
,,,,,,
Graphique 10 - Tests réalisés selon la province,,,,,,
Province,Taux,Couleur,Nombre de tests,,,
Colombie-Britannique,5521.122726,"rgb(28,129,154)",282180,,,
Alberta,15806.09388,"rgb(28,129,154)",697546,,,
Saskatchewan,9444.123805,"rgb(28,129,154)",111598,,,
Manitoba,8679.384719,"rgb(28,129,154)",119560,,,
Ontario,18166.46566,"rgb(28,129,154)",2672619,,,
Québec,12311.13729,"rgb(239,117,22)",1051257,,,
Terre-Neuve et Labrador,5789.226358,"rgb(28,129,154)",30183,,,
Nouveau-Brunswick,6602.879769,"rgb(28,129,154)",51502,,,
Nouvelle-Écosse,7382.217325,"rgb(28,129,154)",72158,,,
Île-du-Prince-Édouard,16157.26046,"rgb(28,129,154)",25554,,,
Canada,13515.0763,"rgb(179,30,58)",5121511,,,
,,,,,,
,,,,,,
Graphique 11 - Cas confirmés par pays,,,,,,
Pays,Taux,Couleur,Nombre de cas,,,
Québec,723.0410139,"rgb(239,117,22)",61741,,,
Canada,329.7655702,"rgb(179,30,58)",124964,,,
États-Unis,1774.986992,"rgb(28,129,154)",5875254,,,
Italie,428.940072,"rgb(28,129,154)",259345,,,
France,372.1249191,"rgb(28,129,154)",242899,,,
Espagne,872.3792892,"rgb(28,129,154)",407879,,,
Allemagne,280.0500841,"rgb(28,129,154)",234637,,,
Chine,5.903258281,"rgb(28,129,154)",84967,,,
Royaume-Uni,479.6894017,"rgb(28,129,154)",325642,,,
Suisse,462.8740574,"rgb(28,129,154)",40060,,,
Portugal,546.4508206,"rgb(28,129,154)",55720,,,
,,,,,,
,,,,,,
Graphique 12 - Décès par pays,,,,,,
Pays,Taux,Couleur,Nombre de morts,,,
Québec,672.6725489,"rgb(239,117,22)",5744,,,
Canada,239.5315515,"rgb(179,30,58)",9077,,,
États-Unis,545.6572612,"rgb(28,129,154)",180614,,,
Italie,586.1053551,"rgb(28,129,154)",35437,,,
France,467.4637465,"rgb(28,129,154)",30513,,,
Espagne,616.7925768,"rgb(28,129,154)",28838,,,
Allemagne,111.3817252,"rgb(28,129,154)",9332,,,
Chine,3.219567464,"rgb(28,129,154)",4634,,,
Royaume-Uni,610.273006,"rgb(28,129,154)",41429,,,
Suisse,231.2059383,"rgb(28,129,154)",2001,,,
Portugal,176.6256152,"rgb(28,129,154)",1801,,,
,,,,,,
,,,,,,
Graphique 3 (Tarte) - Répartiton des hospitalisations (À venir),,,,,,
Groupe d'âge,Nombre,SI,,,,
0-9 ans,0,0,,,,
10-19 ans,0,0,,,,
20-29 ans,4,0,,,,
30-39 ans,3,0, ,,,
40-49 ans,5,1,,,,
50-59 ans,8,4,,,,
60-69 ans,15,2,,,,
70-79 ans,37,1,,,,
80-89 ans,32,3,,,,
90 ans et plus,11,1,,,,
