"","Region name","Region classification","Measures","Active case rate (per 100,000 population)","Active cases","Population"
"32","City Of Fort Saskatchewan","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","63.6","17","26738"
"33","City Of Grande Prairie","Watch","Gathering Restrictions          Public Health Orders","58.3","43","73697"
"34","City Of Lacombe","Watch","Gathering Restrictions          Public Health Orders","53.6","10","18640"
"35","City Of Leduc","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","42.4","14","33017"
"36","City Of Lethbridge","Watch","Gathering Restrictions          Public Health Orders","113.1","112","98987"
"37","City Of Lloydminster","Open","Gathering Restrictions          Public Health Orders","0","0","22277"
"38","City Of Medicine Hat","Open","Gathering Restrictions          Public Health Orders","5.9","4","68057"
"39","City Of Red Deer","Open","Gathering Restrictions          Public Health Orders","25.5","27","105939"
"40","City Of Spruce Grove","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","18.9","7","37076"
"41","City Of St. Albert","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","40.6","28","68923"
"42","City Of Wetaskiwin","Open","Gathering Restrictions          Public Health Orders","11.9","2","16799"
"43","Clear Hills County","Open","Gathering Restrictions          Public Health Orders","66.7","2","2998"
"44","Clearwater County","Open","Gathering Restrictions          Public Health Orders","0","0","20304"
"45","County Of Barrhead No. 11","Open","Gathering Restrictions          Public Health Orders","39.5","4","10116"
"46","County Of Forty Mile No. 8","Open","Gathering Restrictions          Public Health Orders","46.6","3","6443"
"47","County Of Grande Prairie No. 1","Open","Gathering Restrictions          Public Health Orders","16","5","31319"
"48","County Of Minburn No. 27","Open","Gathering Restrictions          Public Health Orders","0","0","10380"
"49","County Of Newell","Open","Gathering Restrictions          Public Health Orders","37.1","3","8093"
"50","County Of Northern Lights","Open","Gathering Restrictions          Public Health Orders","54","2","3702"
"51","County Of Paintearth No. 18","Open","Gathering Restrictions          Public Health Orders","25.3","1","3947"
"52","County Of St. Paul No. 19","Open","Gathering Restrictions          Public Health Orders","12.1","2","16493"
"53","County Of Stettler No. 6","Open","Gathering Restrictions          Public Health Orders","64.3","8","12449"
"54","County Of Two Hills No. 21","Open","Gathering Restrictions          Public Health Orders","0","0","5596"
"55","County Of Vermilion River","Open","Gathering Restrictions          Public Health Orders","0","0","12907"
"56","County Of Warner No. 5","Open","Gathering Restrictions          Public Health Orders","27.3","3","10994"
"57","County Of Wetaskiwin No. 10","Open","Gathering Restrictions          Public Health Orders","0","0","10181"
"58","Cypress County","Open","Gathering Restrictions          Public Health Orders","0","0","11218"
"59","Edmonton - Abbottsfield","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","185.7","27","14540"
"60","Edmonton - Bonnie Doon","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","60.1","58","96574"
"61","Edmonton - Castle Downs","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","174.4","123","70526"
"62","Edmonton - Duggan","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","108.8","44","40428"
"63","Edmonton - Eastwood","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","118.5","86","72600"
"64","Edmonton - Jasper Place","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","70.1","33","47069"
"65","Edmonton - Mill Woods South & East","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","109.7","91","82983"
"66","Edmonton - Mill Woods West","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","172.1","88","51122"
"67","Edmonton - Ne","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","157.5","140","88901"
"68","Edmonton - Northgate","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","169.9","140","82404"
"69","Edmonton - Rutherford","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","119.1","124","104153"
"70","Edmonton - Twin Brooks","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","85.9","65","75685"
"71","Edmonton - West Jasper Place","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","89.1","90","101046"
"72","Edmonton - Woodcroft East","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","150.7","91","60381"
"73","Edmonton - Woodcroft West","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","110.8","36","32479"
"74","Flagstaff County","Open","Gathering Restrictions          Public Health Orders","0","0","8560"
"75","Foothills County","Open","Gathering Restrictions          Public Health Orders","22.4","5","22291"
"76","I.d. No. 12 (Jasper National Park)","Open","Gathering Restrictions          Public Health Orders","0","0","0"
"77","I.d. No. 13 (Elk Island)","Open","Gathering Restrictions          Public Health Orders","0","0","0"
"78","I.d. No. 24 (Wood Buffalo)","Open","Gathering Restrictions          Public Health Orders","0","0","565"
"79","I.d. No. 25 (Willmore Wilderness)","Open","Gathering Restrictions          Public Health Orders","0","0","0"
"80","I.d. No. 349","Open","Gathering Restrictions          Public Health Orders","0","0","0"
"81","I.d. No. 4 (Waterton)","Open","Gathering Restrictions          Public Health Orders","0","0","166"
"82","I.d. No. 9 (Banff)","Open","Gathering Restrictions          Public Health Orders","21.7","3","13849"
"83","Kananaskis Improvement District","Open","Gathering Restrictions          Public Health Orders","0","0","1"
"84","Kneehill County","Open","Gathering Restrictions          Public Health Orders","0","0","10909"
"85","Lac La Biche County","Open","Gathering Restrictions          Public Health Orders","29.6","3","10150"
"86","Lac Ste. Anne County","Open","Gathering Restrictions          Public Health Orders","18.1","3","16534"
"87","Lacombe County","Open","Gathering Restrictions          Public Health Orders","32.1","7","21779"
"88","Lamont County","Open","Gathering Restrictions          Public Health Orders","12.7","1","7881"
"89","Leduc County","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","33.4","8","23958"
"90","Lethbridge County","Watch","Gathering Restrictions          Public Health Orders","178.4","45","25228"
"91","Mackenzie County","Open","Gathering Restrictions          Public Health Orders","24.8","6","24171"
"92","Mountain View County","Open","Gathering Restrictions          Public Health Orders","34.9","8","22893"
"93","Municipal District Of Acadia No. 34","Open","Gathering Restrictions          Public Health Orders","0","0","368"
"94","Municipal District Of Bighorn No. 8","Open","Gathering Restrictions          Public Health Orders","79.9","4","5004"
"95","Municipal District Of Bonnyville No. 87","Open","Gathering Restrictions          Public Health Orders","5.6","1","17826"
"96","Municipal District Of Fairview No. 136","Open","Gathering Restrictions          Public Health Orders","0","0","5061"
"97","Municipal District Of Greenview No. 16","Open","Gathering Restrictions          Public Health Orders","6.6","1","15058"
"98","Municipal District Of Lesser Slave River No. 124","Open","Gathering Restrictions          Public Health Orders","0","0","10790"
"99","Municipal District Of Opportunity No. 17","Open","Gathering Restrictions          Public Health Orders","45.1","3","6646"
"100","Municipal District Of Peace No. 135","Open","Gathering Restrictions          Public Health Orders","18.8","3","15922"
"101","Municipal District Of Pincher Creek No. 9","Open","Gathering Restrictions          Public Health Orders","0","0","8302"
"102","Municipal District Of Provost No. 52","Open","Gathering Restrictions          Public Health Orders","20.7","1","4828"
"103","Municipal District Of Ranchland No. 66","Open","Gathering Restrictions          Public Health Orders","0","0","0"
"104","Municipal District Of Smoky River No. 130","Open","Gathering Restrictions          Public Health Orders","45.4","2","4410"
"105","Municipal District Of Spirit River No. 133","Open","Gathering Restrictions          Public Health Orders","97","3","3092"
"106","Municipal District Of Taber","Open","Gathering Restrictions          Public Health Orders","0","0","18863"
"107","Municipal District Of Wainwright No. 61","Open","Gathering Restrictions          Public Health Orders","0","0","11810"
"108","Municipal District Of Willow Creek No. 26","Open","Gathering Restrictions          Public Health Orders","6.1","1","16427"
"109","Municipality Of Crowsnest Pass","Open","Gathering Restrictions          Public Health Orders","0","0","6321"
"110","Municipality Of Jasper","Open","Gathering Restrictions          Public Health Orders","35.6","2","5616"
"111","Northern Sunrise County","Open","Gathering Restrictions          Public Health Orders","0","0","3188"
"112","Parkland County","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","54.2","18","33223"
"113","Ponoka County","Watch","Gathering Restrictions          Public Health Orders","116.5","32","27468"
"114","Red Deer County","Open","Gathering Restrictions          Public Health Orders","15.1","5","33017"
"115","Regional Municipality Of Wood Buffalo","Open","Gathering Restrictions          Public Health Orders","25.3","21","82974"
"116","Rocky View County","Watch","Gathering Restrictions          Public Health Orders","57.6","25","43377"
"117","Saddle Hills County","Open","Gathering Restrictions          Public Health Orders","65.7","1","1523"
"118","Smoky Lake County","Open","Gathering Restrictions          Public Health Orders","106.9","9","8421"
"119","Special Areas No. 2","Open","Gathering Restrictions          Public Health Orders","65.8","3","4556"
"120","Special Areas No. 3","Open","Gathering Restrictions          Public Health Orders","0","0","2451"
"121","Special Areas No. 4","Open","Gathering Restrictions          Public Health Orders","0","0","2149"
"122","Starland County","Open","Gathering Restrictions          Public Health Orders","0","0","1928"
"123","Strathcona County","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","109.4","108","98714"
"124","Sturgeon County","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","46.5","13","27964"
"125","Thorhild County","Open","Gathering Restrictions          Public Health Orders","0","0","2726"
"126","Town Of Canmore","Open","Gathering Restrictions          Public Health Orders","24.6","4","16273"
"127","Town Of Cochrane","Open","Gathering Restrictions          Public Health Orders","24","8","33328"
"128","Town Of Drumheller","Open","Gathering Restrictions          Public Health Orders","22.2","2","9006"
"129","Town Of High River","Open","Gathering Restrictions          Public Health Orders","6","1","16650"
"130","Town Of Hinton","Open","Gathering Restrictions          Public Health Orders","8.5","1","11742"
"131","Town Of Morinville","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","52.9","6","11332"
"132","Town Of Okotoks","Open","Gathering Restrictions          Public Health Orders","22.9","8","34999"
"133","Town Of Olds","Open","Gathering Restrictions          Public Health Orders","16.1","2","12452"
"134","Town Of Stony Plain","Enhanced","Gathering Restrictions          Public Health Orders  Voluntary measures in place","4.9","1","20264"
"135","Town Of Strathmore","Open","Gathering Restrictions          Public Health Orders","16.2","3","18550"
"136","Town Of Sylvan Lake","Open","Gathering Restrictions          Public Health Orders","11.9","2","16829"
"137","Town Of Whitecourt","Open","Gathering Restrictions          Public Health Orders","0","0","14322"
"138","Vulcan County","Open","Gathering Restrictions          Public Health Orders","32.4","3","9245"
"139","Westlock County","Open","Gathering Restrictions          Public Health Orders","0","0","13673"
"140","Wheatland County","Open","Gathering Restrictions          Public Health Orders","118.8","8","6737"
"141","Woodlands County","Open","Gathering Restrictions          Public Health Orders","0","0","1358"
"142","Yellowhead County","Open","Gathering Restrictions          Public Health Orders","10.2","2","19658"
