Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-06,"November 06, 2020",Winnipeg,W06,Transcona,,,157,108,47,2,,,,,331.9,70
2020-11-06,"November 06, 2020",Winnipeg,W07,River East,,,512,310,197,5,,,,,506.51,71
2020-11-06,"November 06, 2020",Winnipeg,W08,Seven Oaks,,,704,479,214,11,,,,,856.46,72
2020-11-06,"November 06, 2020",Winnipeg,W09,Inkster,,,230,159,71,0,,,,,590.11,73
2020-11-06,"November 06, 2020",Winnipeg,W10,Point Douglas,,,332,231,98,3,,,,,675.15,74
2020-11-06,"November 06, 2020",Winnipeg,W11,Downtown,,,870,601,245,24,,,,,1110.53,75
2020-11-06,"November 06, 2020",Winnipeg,W12,River Heights,,,264,176,84,4,,,,,463.25,76
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE11,Duck Mountain,,,2,1,1,0,,,,,36.06,77
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE12,Porcupine Mountain,,,6,4,2,0,,,,,76.25,78
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE13,Riding Mountain,,,1,0,1,0,,,,,20.46,79
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE14,Agassiz Mountain,,,3,1,1,1,,,,,42.39,80
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE15,Dauphin,,,10,1,9,0,,,,,105.08,81
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE16,Swan River,,,10,9,1,0,,,,,172.62,82
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE31,Asessippi,,,91,6,85,0,,,,,819.23,83
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE32,Little Saskatchewan,,,19,1,18,0,,,,,147.56,84
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE33,Turtle Mountain,,,24,4,20,0,,,,,219.4,85
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE34,Souris River,,,16,10,6,0,,,,,121.77,86
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE35,Whitemud,,,51,8,42,1,,,,,409.97,87
2020-11-06,"November 06, 2020",Prairie Mountain Health,WE36,Spruce Woods,,,49,7,41,1,,,,,320.7,88
2020-11-06,"November 06, 2020",Prairie Mountain Health,WEBR,Brandon,,,375,25,349,1,,,,,687.05,89
2020-11-06,"November 06, 2020",Winnipeg,WP21,Winnipeg - Churchill,,,0,0,0,0,,,,,0.0,90
