"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","No, hospitalized","Number","223","units","0","v1154449277","1.1.2.7","9896","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1154449278","1.1.2.8","7007","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449279","1.1.2.9","17060","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1154449280","1.1.2.10","22","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","No, intensive care unit","Number","223","units","0","v1154449281","1.1.2.11","10031","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1154449282","1.1.2.12","7007","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Total, by death status","Number","223","units","0","v1154449283","1.1.2.13","17060","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Yes, deceased","Number","223","units","0","v1154449284","1.1.2.14","0","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","No, not deceased","Number","223","units","0","v1154449285","1.1.2.15","13837","","","","0"
"2020","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, deceased","Number","223","units","0","v1154449286","1.1.2.16","3223","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Number","223","units","0","v1154449287","1.1.3.1","30466","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Number","223","units","0","v1154449288","1.1.3.2","23023","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Travel exposures","Number","223","units","0","v1154449289","1.1.3.3","659","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, transmission","Number","223","units","0","v1154449290","1.1.3.4","6784","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1154449291","1.1.3.5","30466","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1154449292","1.1.3.6","367","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","No, hospitalized","Number","223","units","0","v1154449293","1.1.3.7","19131","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1154449294","1.1.3.8","10968","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449295","1.1.3.9","30466","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1154449296","1.1.3.10","88","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","No, intensive care unit","Number","223","units","0","v1154449297","1.1.3.11","19410","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1154449298","1.1.3.12","10968","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by death status","Number","223","units","0","v1154449299","1.1.3.13","30466","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, deceased","Number","223","units","0","v1154449300","1.1.3.14","0","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","No, not deceased","Number","223","units","0","v1154449301","1.1.3.15","25418","","","","0"
"2020","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, deceased","Number","223","units","0","v1154449302","1.1.3.16","5048","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by transmission","Number","223","units","0","v1154449303","1.1.4.1","25397","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Community exposures","Number","223","units","0","v1154449304","1.1.4.2","20274","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Travel exposures","Number","223","units","0","v1154449305","1.1.4.3","656","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, transmission","Number","223","units","0","v1154449306","1.1.4.4","4467","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1154449307","1.1.4.5","25397","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1154449308","1.1.4.6","616","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1154449309","1.1.4.7","17126","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1154449310","1.1.4.8","7655","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449311","1.1.4.9","25397","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1154449312","1.1.4.10","126","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1154449313","1.1.4.11","17616","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1154449314","1.1.4.12","7655","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by death status","Number","223","units","0","v1154449315","1.1.4.13","25397","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, deceased","Number","223","units","0","v1154449316","1.1.4.14","0","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","No, not deceased","Number","223","units","0","v1154449317","1.1.4.15","21782","","","","0"
"2020","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, deceased","Number","223","units","0","v1154449318","1.1.4.16","3615","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by transmission","Number","223","units","0","v1154449319","1.1.5.1","24139","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Community exposures","Number","223","units","0","v1154449320","1.1.5.2","19611","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Travel exposures","Number","223","units","0","v1154449321","1.1.5.3","708","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, transmission","Number","223","units","0","v1154449322","1.1.5.4","3820","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1154449323","1.1.5.5","24139","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1154449324","1.1.5.6","930","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","No, hospitalized","Number","223","units","0","v1154449325","1.1.5.7","15982","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1154449326","1.1.5.8","7227","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449327","1.1.5.9","24139","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1154449328","1.1.5.10","242","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","No, intensive care unit","Number","223","units","0","v1154449329","1.1.5.11","16670","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1154449330","1.1.5.12","7227","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by death status","Number","223","units","0","v1154449331","1.1.5.13","24139","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, deceased","Number","223","units","0","v1154449332","1.1.5.14","0","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","No, not deceased","Number","223","units","0","v1154449333","1.1.5.15","21179","","","","0"
"2020","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, deceased","Number","223","units","0","v1154449334","1.1.5.16","2960","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by transmission","Number","223","units","0","v1154449335","1.1.6.1","22776","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Community exposures","Number","223","units","0","v1154449336","1.1.6.2","18602","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Travel exposures","Number","223","units","0","v1154449337","1.1.6.3","864","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, transmission","Number","223","units","0","v1154449338","1.1.6.4","3310","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1154449339","1.1.6.5","22776","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1154449340","1.1.6.6","1748","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","No, hospitalized","Number","223","units","0","v1154449341","1.1.6.7","14333","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1154449342","1.1.6.8","6695","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449343","1.1.6.9","22776","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1154449344","1.1.6.10","595","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","No, intensive care unit","Number","223","units","0","v1154449345","1.1.6.11","15486","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1154449346","1.1.6.12","6695","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by death status","Number","223","units","0","v1154449347","1.1.6.13","22776","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, deceased","Number","223","units","0","v1154449348","1.1.6.14","195","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","No, not deceased","Number","223","units","0","v1154449349","1.1.6.15","19888","","","","0"
"2020","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, deceased","Number","223","units","0","v1154449350","1.1.6.16","2693","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by transmission","Number","223","units","0","v1154449351","1.1.7.1","14637","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Community exposures","Number","223","units","0","v1154449352","1.1.7.2","11634","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Travel exposures","Number","223","units","0","v1154449353","1.1.7.3","913","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, transmission","Number","223","units","0","v1154449354","1.1.7.4","2090","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1154449355","1.1.7.5","14637","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1154449356","1.1.7.6","2179","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","No, hospitalized","Number","223","units","0","v1154449357","1.1.7.7","8006","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1154449358","1.1.7.8","4452","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449359","1.1.7.9","14637","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1154449360","1.1.7.10","734","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","No, intensive care unit","Number","223","units","0","v1154449361","1.1.7.11","9451","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1154449362","1.1.7.12","4452","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by death status","Number","223","units","0","v1154449363","1.1.7.13","14637","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, deceased","Number","223","units","0","v1154449364","1.1.7.14","668","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","No, not deceased","Number","223","units","0","v1154449365","1.1.7.15","12234","","","","0"
"2020","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, deceased","Number","223","units","0","v1154449366","1.1.7.16","1735","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by transmission","Number","223","units","0","v1154449367","1.1.8.1","10112","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Community exposures","Number","223","units","0","v1154449368","1.1.8.2","8346","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Travel exposures","Number","223","units","0","v1154449369","1.1.8.3","546","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, transmission","Number","223","units","0","v1154449370","1.1.8.4","1220","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1154449371","1.1.8.5","10112","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1154449372","1.1.8.6","2637","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","No, hospitalized","Number","223","units","0","v1154449373","1.1.8.7","3855","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1154449374","1.1.8.8","3620","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449375","1.1.8.9","10112","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1154449376","1.1.8.10","701","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","No, intensive care unit","Number","223","units","0","v1154449377","1.1.8.11","5791","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1154449378","1.1.8.12","3620","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by death status","Number","223","units","0","v1154449379","1.1.8.13","10112","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, deceased","Number","223","units","0","v1154449380","1.1.8.14","1675","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","No, not deceased","Number","223","units","0","v1154449381","1.1.8.15","7453","","","","0"
"2020","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, deceased","Number","223","units","0","v1154449382","1.1.8.16","984","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Total, by transmission","Number","223","units","0","v1154449383","1.1.9.1","20138","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Community exposures","Number","223","units","0","v1154449384","1.1.9.2","18699","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Travel exposures","Number","223","units","0","v1154449385","1.1.9.3","166","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, transmission","Number","223","units","0","v1154449386","1.1.9.4","1273","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Total, by hospitalization status","Number","223","units","0","v1154449387","1.1.9.5","20138","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Yes, hospitalized","Number","223","units","0","v1154449388","1.1.9.6","4005","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","No, hospitalized","Number","223","units","0","v1154449389","1.1.9.7","7201","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, hospitalized","Number","223","units","0","v1154449390","1.1.9.8","8932","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1154449391","1.1.9.9","20138","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Yes, intensive care unit","Number","223","units","0","v1154449392","1.1.9.10","367","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","No, intensive care unit","Number","223","units","0","v1154449393","1.1.9.11","10839","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1154449394","1.1.9.12","8932","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Total, by death status","Number","223","units","0","v1154449395","1.1.9.13","20138","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Yes, deceased","Number","223","units","0","v1154449396","1.1.9.14","6499","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","No, not deceased","Number","223","units","0","v1154449397","1.1.9.15","12175","","","","0"
"2020","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, deceased","Number","223","units","0","v1154449398","1.1.9.16","1464","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by transmission","Number","223","units","0","v1154449399","1.1.10.1","281","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Community exposures","Number","223","units","0","v1154449400","1.1.10.2","224","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Travel exposures","Number","223","units","0","v1154449401","1.1.10.3","20","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, transmission","Number","223","units","0","v1154449402","1.1.10.4","37","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1154449403","1.1.10.5","281","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1154449404","1.1.10.6","106","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","No, hospitalized","Number","223","units","0","v1154449405","1.1.10.7","113","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1154449406","1.1.10.8","62","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1154449407","1.1.10.9","281","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1154449408","1.1.10.10","73","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","No, intensive care unit","Number","223","units","0","v1154449409","1.1.10.11","146","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1154449410","1.1.10.12","62","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by death status","Number","223","units","0","v1154449411","1.1.10.13","281","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, deceased","Number","223","units","0","v1154449412","1.1.10.14","118","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","No, not deceased","Number","223","units","0","v1154449413","1.1.10.15","130","","","","0"
"2020","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, deceased","Number","223","units","0","v1154449414","1.1.10.16","33","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Total, by transmission","Number","223","units","0","v1154449415","1.2.1.1","72400","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Community exposures","Number","223","units","0","v1154449416","1.2.1.2","59634","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Travel exposures","Number","223","units","0","v1154449417","1.2.1.3","2544","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Not stated, transmission","Number","223","units","0","v1154449418","1.2.1.4","10222","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1154449419","1.2.1.5","72400","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1154449420","1.2.1.6","6613","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","No, hospitalized","Number","223","units","0","v1154449421","1.2.1.7","43452","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1154449422","1.2.1.8","22335","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1154449423","1.2.1.9","72400","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1154449424","1.2.1.10","1831","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","No, intensive care unit","Number","223","units","0","v1154449425","1.2.1.11","48234","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1154449426","1.2.1.12","22335","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Total, by death status","Number","223","units","0","v1154449427","1.2.1.13","72400","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Yes, deceased","Number","223","units","0","v1154449428","1.2.1.14","4206","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","No, not deceased","Number","223","units","0","v1154449429","1.2.1.15","60636","","","","0"
"2020","Canada","2016A000011124","Male","Total, all age groups","Not stated, deceased","Number","223","units","0","v1154449430","1.2.1.16","7558","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Total, by transmission","Number","223","units","0","v1154449431","1.2.2.1","7729","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Community exposures","Number","223","units","0","v1154449432","1.2.2.2","5811","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Travel exposures","Number","223","units","0","v1154449433","1.2.2.3","101","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Not stated, transmission","Number","223","units","0","v1154449434","1.2.2.4","1817","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1154449435","1.2.2.5","7729","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1154449436","1.2.2.6","73","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","No, hospitalized","Number","223","units","0","v1154449437","1.2.2.7","4886","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1154449438","1.2.2.8","2770","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1154449439","1.2.2.9","7729","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1154449440","1.2.2.10","11","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","No, intensive care unit","Number","223","units","0","v1154449441","1.2.2.11","4948","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1154449442","1.2.2.12","2770","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Total, by death status","Number","223","units","0","v1154449443","1.2.2.13","7729","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Yes, deceased","Number","223","units","0","v1154449444","1.2.2.14","0","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","No, not deceased","Number","223","units","0","v1154449445","1.2.2.15","6713","","","","0"
"2020","Canada","2016A000011124","Male","0 to 19 years","Not stated, deceased","Number","223","units","0","v1154449446","1.2.2.16","1016","","","","0"
"2020","Canada","2016A000011124","Male","20 to 29 years","Total, by transmission","Number","223","units","0","v1154449447","1.2.3.1","14027","","","","0"
"2020","Canada","2016A000011124","Male","20 to 29 years","Community exposures","Number","223","units","0","v1154449448","1.2.3.2","11032","","","","0"
"2020","Canada","2016A000011124","Male","20 to 29 years","Travel exposures","Number","223","units","0","v1154449449","1.2.3.3","338","","","","0"
"2020","Canada","2016A000011124","Male","20 to 29 years","Not stated, transmission","Number","223","units","0","v1154449450","1.2.3.4","2657","","","","0"
