"Date","Region","New_Tests","Total_Tests","Positivity","Turn_Around"
2020-04-14,"Vancouver Island",130,8257,1.64,17.9
2020-04-15,"BC",1370,60292,4.4,22.3
2020-04-15,"Fraser",548,22064,6.36,27.1
2020-04-15,"Interior",171,8471,3.95,25.8
2020-04-15,"Northern",42,2362,2.58,41.8
2020-04-15,"Unknown",24,864,0,15
2020-04-15,"Vancouver Coastal",381,18070,3.91,15
2020-04-15,"Vancouver Island",204,8461,1.79,16.5
2020-04-16,"BC",1429,61721,4.32,22.2
2020-04-16,"Fraser",572,22636,6.19,24.3
2020-04-16,"Interior",193,8664,3.56,30.9
2020-04-16,"Northern",81,2443,2.37,39
2020-04-16,"Unknown",30,894,0,21.1
2020-04-16,"Vancouver Coastal",338,18408,4.07,15
2020-04-16,"Vancouver Island",215,8676,1.84,14.3
2020-04-17,"BC",1276,62997,4.08,22.9
2020-04-17,"Fraser",441,23077,5.78,26.6
2020-04-17,"Interior",162,8826,3.55,26.1
2020-04-17,"Northern",30,2473,2.65,38
2020-04-17,"Unknown",13,907,0,31.4
2020-04-17,"Vancouver Coastal",392,18800,3.72,19.6
2020-04-17,"Vancouver Island",238,8914,1.95,16.7
2020-04-18,"BC",1151,64148,4.05,23.2
2020-04-18,"Fraser",311,23388,5.58,26.7
2020-04-18,"Interior",136,8962,3.3,26.3
2020-04-18,"Northern",70,2543,3.06,39.9
2020-04-18,"Unknown",8,915,0,20.7
2020-04-18,"Vancouver Coastal",423,19223,3.83,18.5
2020-04-18,"Vancouver Island",203,9117,2.01,19.7
2020-04-19,"BC",1113,65261,3.97,25.6
2020-04-19,"Fraser",489,23877,5.58,29.6
2020-04-19,"Interior",140,9102,2.72,27.8
2020-04-19,"Northern",12,2555,3.28,41.7
2020-04-19,"Unknown",13,928,0,22.8
2020-04-19,"Vancouver Coastal",301,19524,3.8,19.8
2020-04-19,"Vancouver Island",158,9275,1.91,21.6
2020-04-20,"BC",1233,66494,3.89,24.9
2020-04-20,"Fraser",551,24428,5.69,26
2020-04-20,"Interior",170,9272,2.2,27.1
2020-04-20,"Northern",85,2640,2.73,42.2
2020-04-20,"Unknown",8,936,0,24.7
2020-04-20,"Vancouver Coastal",244,19768,3.48,20.3
2020-04-20,"Vancouver Island",175,9450,2.04,17.6
2020-04-21,"BC",1535,68029,3.95,21.5
2020-04-21,"Fraser",639,25067,5.52,22.6
2020-04-21,"Interior",168,9440,2.02,36.6
2020-04-21,"Northern",70,2710,2.56,30.9
2020-04-21,"Unknown",15,951,0,15.9
2020-04-21,"Vancouver Coastal",436,20204,4.14,16.2
2020-04-21,"Vancouver Island",207,9657,1.71,13.9
2020-04-22,"BC",1979,70008,3.46,21.6
2020-04-22,"Fraser",636,25703,4.56,23.2
2020-04-22,"Interior",371,9811,1.79,29.1
2020-04-22,"Northern",106,2816,1.98,28.1
2020-04-22,"Unknown",19,970,0,18.3
2020-04-22,"Vancouver Coastal",603,20807,4.02,16.5
2020-04-22,"Vancouver Island",244,9901,1.6,16
2020-04-23,"BC",2480,72488,3.4,23.3
2020-04-23,"Fraser",944,26647,4.76,25.6
2020-04-23,"Interior",337,10148,1.48,29.5
2020-04-23,"Northern",130,2946,1.79,33.4
2020-04-23,"Unknown",24,994,0,26.4
2020-04-23,"Vancouver Coastal",643,21450,3.78,19
2020-04-23,"Vancouver Island",402,10303,1.54,16.6
2020-04-24,"BC",2601,75089,3.31,23.8
2020-04-24,"Fraser",963,27610,4.9,26.6
2020-04-24,"Interior",430,10578,1.26,29.4
2020-04-24,"Northern",112,3058,1.54,28.8
2020-04-24,"Unknown",34,1028,0,19.4
2020-04-24,"Vancouver Coastal",658,22108,3.6,19.7
2020-04-24,"Vancouver Island",404,10707,1.28,17.1
2020-04-25,"BC",2369,77458,3.03,23.2
2020-04-25,"Fraser",656,28266,4.67,28.1
2020-04-25,"Interior",339,10917,1.13,28
2020-04-25,"Northern",130,3188,0.93,25.5
2020-04-25,"Unknown",17,1045,0,20.3
2020-04-25,"Vancouver Coastal",766,22874,3.34,19.7
2020-04-25,"Vancouver Island",461,11168,0.98,18.2
2020-04-26,"BC",2189,79647,2.86,26.2
2020-04-26,"Fraser",963,29229,4.39,30.3
2020-04-26,"Interior",257,11174,1.35,33.1
2020-04-26,"Northern",100,3288,0.68,33.4
2020-04-26,"Unknown",13,1058,0,25.2
2020-04-26,"Vancouver Coastal",536,23410,3.06,19.7
2020-04-26,"Vancouver Island",320,11488,0.86,17.2
2020-04-27,"BC",2108,81755,2.76,23.1
2020-04-27,"Fraser",931,30160,4.27,27.6
2020-04-27,"Interior",257,11431,1.16,26.5
2020-04-27,"Northern",72,3360,1.25,25.3
2020-04-27,"Unknown",28,1086,0,25.9
2020-04-27,"Vancouver Coastal",495,23905,2.97,17.8
2020-04-27,"Vancouver Island",325,11813,0.55,14.9
2020-04-28,"BC",2873,84628,2.39,22.7
2020-04-28,"Fraser",1215,31375,4.01,26.1
2020-04-28,"Interior",404,11835,0.88,26.8
2020-04-28,"Northern",88,3448,1.22,31.3
2020-04-28,"Unknown",23,1109,0,22.4
2020-04-28,"Vancouver Coastal",698,24603,2.14,17.4
2020-04-28,"Vancouver Island",445,12258,0.5,16.4
2020-04-29,"BC",2651,87279,2.33,22
2020-04-29,"Fraser",921,32296,4.08,23.9
2020-04-29,"Interior",346,12181,0.89,31
2020-04-29,"Northern",133,3581,1.57,31.5
2020-04-29,"Unknown",23,1132,0,19
2020-04-29,"Vancouver Coastal",773,25376,1.88,17.3
2020-04-29,"Vancouver Island",455,12713,0.36,16.6
2020-04-30,"BC",2768,90047,2.03,25
2020-04-30,"Fraser",974,33270,3.47,26.5
2020-04-30,"Interior",438,12619,0.93,34
2020-04-30,"Northern",187,3768,1.82,31.7
2020-04-30,"Unknown",22,1154,0,29.8
2020-04-30,"Vancouver Coastal",683,26059,1.67,20.2
2020-04-30,"Vancouver Island",464,13177,0.24,17.5
2020-05-01,"BC",2688,92735,1.97,24.4
2020-05-01,"Fraser",931,34201,3.44,26
2020-05-01,"Interior",404,13023,0.82,35.1
2020-05-01,"Northern",133,3901,1.78,31.6
2020-05-01,"Unknown",22,1176,0,19.6
2020-05-01,"Vancouver Coastal",683,26742,1.6,19.6
2020-05-01,"Vancouver Island",515,13692,0.27,18.1
2020-05-02,"BC",2782,95517,1.94,27.6
2020-05-02,"Fraser",929,35130,3.37,29.5
2020-05-02,"Interior",411,13434,0.83,37.7
2020-05-02,"Northern",164,4065,1.94,26.7
2020-05-02,"Unknown",21,1197,0,25.4
2020-05-02,"Vancouver Coastal",844,27586,1.55,24.2
2020-05-02,"Vancouver Island",413,14105,0.24,20.9
2020-05-03,"BC",1948,97465,1.97,24.6
2020-05-03,"Fraser",698,35828,3.52,26.2
2020-05-03,"Interior",306,13740,0.58,34.5
2020-05-03,"Northern",75,4140,2.23,25.3
2020-05-03,"Unknown",15,1212,0,25
2020-05-03,"Vancouver Coastal",472,28058,1.66,20.1
2020-05-03,"Vancouver Island",382,14487,0.2,19.1
2020-05-04,"BC",1711,99176,1.87,17.9
2020-05-04,"Fraser",517,36345,3.46,20.2
2020-05-04,"Interior",277,14017,0.62,24
2020-05-04,"Northern",57,4197,1.91,19.1
2020-05-04,"Unknown",18,1230,0,16.9
2020-05-04,"Vancouver Coastal",541,28599,1.51,14.2
2020-05-04,"Vancouver Island",301,14788,0.17,14.7
2020-05-05,"BC",2078,101254,1.87,21.8
2020-05-05,"Fraser",902,37247,3.46,23.6
2020-05-05,"Interior",264,14281,0.7,33.2
2020-05-05,"Northern",91,4288,2.26,23.1
2020-05-05,"Unknown",25,1255,0,17.9
2020-05-05,"Vancouver Coastal",472,29071,1.45,15.8
2020-05-05,"Vancouver Island",324,15112,0.14,15.9
2020-05-06,"BC",2282,103536,1.84,22.3
2020-05-06,"Fraser",753,38000,3.33,24.1
2020-05-06,"Interior",389,14670,0.52,29
2020-05-06,"Northern",120,4408,1.81,31.4
2020-05-06,"Unknown",12,1267,0,22.4
2020-05-06,"Vancouver Coastal",622,29693,1.71,18.1
2020-05-06,"Vancouver Island",386,15498,0.14,16.1
2020-05-07,"BC",2405,105941,1.89,22.2
2020-05-07,"Fraser",870,38870,3.48,23.8
2020-05-07,"Interior",400,15070,0.41,29
2020-05-07,"Northern",132,4540,1.55,30.4
2020-05-07,"Unknown",23,1290,0,16.5
2020-05-07,"Vancouver Coastal",604,30297,1.79,17.4
2020-05-07,"Vancouver Island",376,15874,0.19,16.2
2020-05-08,"BC",1982,107923,1.84,19.9
2020-05-08,"Fraser",707,39577,3.16,21.1
2020-05-08,"Interior",298,15368,0.43,29
2020-05-08,"Northern",119,4659,1.72,25.5
2020-05-08,"Unknown",23,1313,0,17.5
2020-05-08,"Vancouver Coastal",504,30801,2.02,14.8
2020-05-08,"Vancouver Island",331,16205,0.12,15.3
2020-05-09,"BC",1793,109716,1.85,23
2020-05-09,"Fraser",678,40255,3.34,23.2
2020-05-09,"Interior",333,15701,0.49,30.9
2020-05-09,"Northern",62,4721,1.68,26.7
2020-05-09,"Unknown",27,1340,0,27.6
2020-05-09,"Vancouver Coastal",445,31246,1.78,18.9
2020-05-09,"Vancouver Island",248,16453,0.09,17.6
2020-05-10,"BC",1266,110982,1.75,21.6
2020-05-10,"Fraser",448,40703,3.1,25.4
2020-05-10,"Interior",186,15887,0.56,23.6
2020-05-10,"Northern",62,4783,1.71,27.6
2020-05-10,"Unknown",11,1351,0,22.1
2020-05-10,"Vancouver Coastal",363,31609,1.66,17.3
2020-05-10,"Vancouver Island",196,16649,0.09,16.8
2020-05-11,"BC",1279,112261,1.69,19.1
2020-05-11,"Fraser",379,41082,2.93,20.2
2020-05-11,"Interior",174,16061,0.59,23.3
2020-05-11,"Northern",50,4833,1.89,27.9
2020-05-11,"Unknown",21,1372,0,25.3
2020-05-11,"Vancouver Coastal",445,32054,1.62,17.2
2020-05-11,"Vancouver Island",210,16859,0.1,14.8
2020-05-12,"BC",1739,114000,1.59,19.7
2020-05-12,"Fraser",711,41793,2.79,21.3
2020-05-12,"Interior",212,16273,0.55,27.3
2020-05-12,"Northern",46,4879,1.35,23
2020-05-12,"Unknown",13,1385,0,18.3
2020-05-12,"Vancouver Coastal",501,32555,1.58,16.6
2020-05-12,"Vancouver Island",256,17115,0.1,14.5
2020-05-13,"BC",2083,116083,1.65,20.5
2020-05-13,"Fraser",765,42558,3.09,22.6
2020-05-13,"Interior",298,16571,0.53,24.1
2020-05-13,"Northern",86,4965,1.8,28.7
2020-05-13,"Unknown",20,1405,0,21.2
2020-05-13,"Vancouver Coastal",546,33101,1.29,17.1
2020-05-13,"Vancouver Island",368,17483,0.1,16.1
2020-05-14,"BC",2180,118263,1.58,22
2020-05-14,"Fraser",749,43307,3.07,21.2
2020-05-14,"Interior",353,16924,0.54,30.8
2020-05-14,"Northern",96,5061,1.92,37.6
2020-05-14,"Unknown",20,1425,0,20.8
2020-05-14,"Vancouver Coastal",634,33735,1.13,18.8
2020-05-14,"Vancouver Island",328,17811,0,15.9
2020-05-15,"BC",1642,119905,1.56,22.3
2020-05-15,"Fraser",601,43908,3.28,23.5
2020-05-15,"Interior",216,17140,0.56,39.3
2020-05-15,"Northern",84,5145,2.06,27.6
2020-05-15,"Unknown",14,1439,0,18.7
2020-05-15,"Vancouver Coastal",407,34142,0.69,15.7
2020-05-15,"Vancouver Island",320,18131,0.05,15.8
2020-05-16,"BC",1806,121711,1.49,23.2
2020-05-16,"Fraser",654,44562,3.06,21.9
2020-05-16,"Interior",336,17476,0.51,32
2020-05-16,"Northern",75,5220,2,28.1
2020-05-16,"Unknown",9,1448,0,25.5
2020-05-16,"Vancouver Coastal",447,34589,0.78,20.8
2020-05-16,"Vancouver Island",285,18416,0.05,17.8
2020-05-17,"BC",1305,123016,1.45,22.5
2020-05-17,"Fraser",475,45037,2.95,21.7
2020-05-17,"Interior",228,17704,0.39,29.4
2020-05-17,"Northern",51,5271,1.64,37
2020-05-17,"Unknown",12,1460,0,16.8
2020-05-17,"Vancouver Coastal",359,34948,0.9,20.2
2020-05-17,"Vancouver Island",180,18596,0.05,16.7
2020-05-18,"BC",1159,124175,1.43,20.3
2020-05-18,"Fraser",517,45554,2.82,20.8
2020-05-18,"Interior",132,17836,0.23,25.5
2020-05-18,"Northern",34,5305,1.48,22.4
2020-05-18,"Unknown",16,1476,0,17.6
2020-05-18,"Vancouver Coastal",315,35263,0.97,17.6
2020-05-18,"Vancouver Island",145,18741,0.05,19.2
2020-05-19,"BC",1362,125537,1.41,19.3
2020-05-19,"Fraser",476,46030,2.78,22.8
2020-05-19,"Interior",170,18006,0.35,21.7
2020-05-19,"Northern",36,5341,1.73,30.5
2020-05-19,"Unknown",14,1490,0,17.7
2020-05-19,"Vancouver Coastal",477,35740,0.91,15.7
2020-05-19,"Vancouver Island",189,18930,0.06,15.1
2020-05-20,"BC",1783,127320,1.31,20.9
2020-05-20,"Fraser",600,46630,2.5,24
2020-05-20,"Interior",285,18291,0.35,29
2020-05-20,"Northern",83,5424,1.31,24.4
2020-05-20,"Unknown",16,1506,0,17.2
2020-05-20,"Vancouver Coastal",492,36232,0.96,15
2020-05-20,"Vancouver Island",307,19237,0.11,15.7
2020-05-21,"BC",2016,129336,1.44,20.1
2020-05-21,"Fraser",797,47427,2.65,21.6
2020-05-21,"Interior",257,18548,0.43,24.1
2020-05-21,"Northern",91,5515,1.76,28.3
2020-05-21,"Unknown",26,1532,0,15.6
2020-05-21,"Vancouver Coastal",532,36764,0.99,17.6
2020-05-21,"Vancouver Island",313,19550,0.17,15.7
2020-05-22,"BC",1720,131056,1.3,21.9
2020-05-22,"Fraser",602,48029,2.21,22.9
2020-05-22,"Interior",279,18827,0.47,33.1
2020-05-22,"Northern",88,5603,1.31,26.5
2020-05-22,"Unknown",21,1553,0,16.9
2020-05-22,"Vancouver Coastal",410,37174,1.19,17.1
2020-05-22,"Vancouver Island",320,19870,0.12,15.4
2020-05-23,"BC",1914,132970,1.28,22.4
2020-05-23,"Fraser",709,48738,2.16,24.5
2020-05-23,"Interior",220,19047,0.38,29.9
2020-05-23,"Northern",82,5685,1.51,23.7
2020-05-23,"Unknown",18,1571,0,22.5
2020-05-23,"Vancouver Coastal",590,37764,1.17,19.1
2020-05-23,"Vancouver Island",295,20165,0.11,17.9
2020-05-24,"BC",1349,134319,1.23,21.8
2020-05-24,"Fraser",545,49283,2.14,23.9
2020-05-24,"Interior",245,19292,0.38,23.5
2020-05-24,"Northern",61,5746,1.68,30.3
2020-05-24,"Unknown",6,1577,0,22.6
2020-05-24,"Vancouver Coastal",301,38065,0.96,18.7
2020-05-24,"Vancouver Island",191,20356,0.11,16
2020-05-25,"BC",1343,135662,1.15,19.1
2020-05-25,"Fraser",454,49737,2.1,22.4
2020-05-25,"Interior",164,19456,0.37,24.7
2020-05-25,"Northern",43,5789,1.45,20.8
2020-05-25,"Unknown",18,1595,0,14.9
2020-05-25,"Vancouver Coastal",471,38536,0.82,16.4
2020-05-25,"Vancouver Island",193,20549,0.11,13.3
2020-05-26,"BC",1782,137444,1.07,19.8
2020-05-26,"Fraser",635,50372,2,23.7
2020-05-26,"Interior",236,19692,0.18,27.1
2020-05-26,"Northern",32,5821,1.46,17.8
2020-05-26,"Unknown",20,1615,0,17.4
2020-05-26,"Vancouver Coastal",584,39120,0.8,15.3
2020-05-26,"Vancouver Island",275,20824,0.11,14.6
2020-05-27,"BC",1971,139415,1.03,21.2
2020-05-27,"Fraser",787,51159,1.9,23.5
2020-05-27,"Interior",294,19986,0.18,24
2020-05-27,"Northern",113,5934,1.37,28.6
2020-05-27,"Unknown",17,1632,0,22.8
2020-05-27,"Vancouver Coastal",428,39548,0.78,17.6
2020-05-27,"Vancouver Island",332,21156,0.05,15.2
2020-05-28,"BC",1993,141408,0.8,21.1
2020-05-28,"Fraser",730,51889,1.57,21
2020-05-28,"Interior",276,20262,0.06,27.6
2020-05-28,"Northern",102,6036,0.96,33.7
2020-05-28,"Unknown",20,1652,0,19.2
2020-05-28,"Vancouver Coastal",568,40116,0.63,18.6
2020-05-28,"Vancouver Island",297,21453,0,16.1
2020-05-29,"BC",1875,143283,0.8,20.8
2020-05-29,"Fraser",685,52574,1.63,22.9
2020-05-29,"Interior",305,20567,0,25.5
2020-05-29,"Northern",89,6125,1.15,26.4
2020-05-29,"Unknown",15,1667,0,19.2
2020-05-29,"Vancouver Coastal",522,40638,0.52,17
2020-05-29,"Vancouver Island",259,21712,0,15.7
2020-05-30,"BC",1714,144997,0.87,21.6
2020-05-30,"Fraser",726,53300,1.82,24.5
2020-05-30,"Interior",221,20788,0.06,25.1
2020-05-30,"Northern",102,6227,1.11,25.8
2020-05-30,"Unknown",13,1680,0,18.8
2020-05-30,"Vancouver Coastal",427,41065,0.45,16.4
2020-05-30,"Vancouver Island",225,21937,0,17.1
2020-05-31,"BC",1300,146297,0.93,21.6
2020-05-31,"Fraser",549,53849,1.91,24.2
2020-05-31,"Interior",178,20966,0.06,21.4
2020-05-31,"Northern",44,6271,0.95,28.2
2020-05-31,"Unknown",6,1686,0,25.2
2020-05-31,"Vancouver Coastal",354,41419,0.54,19.4
2020-05-31,"Vancouver Island",169,22106,0,15.9
2020-06-01,"BC",1251,147548,1.03,17.6
2020-06-01,"Fraser",406,54255,2.01,19.4
2020-06-01,"Interior",170,21136,0.12,19.9
2020-06-01,"Northern",24,6295,0.99,28
2020-06-01,"Unknown",18,1704,0,12.5
2020-06-01,"Vancouver Coastal",469,41888,0.63,16.1
2020-06-01,"Vancouver Island",164,22270,0.06,14
2020-06-02,"BC",1824,149372,1.08,19.7
2020-06-02,"Fraser",692,54947,2.21,22.8
2020-06-02,"Interior",262,21398,0.12,25.2
2020-06-02,"Northern",82,6377,0.72,23.2
2020-06-02,"Unknown",17,1721,0,19.4
2020-06-02,"Vancouver Coastal",480,42368,0.58,14.8
2020-06-02,"Vancouver Island",291,22561,0.06,14.5
2020-06-03,"BC",1995,151367,1.02,19.4
2020-06-03,"Fraser",746,55693,2.1,20.6
2020-06-03,"Interior",260,21658,0.12,26.5
2020-06-03,"Northern",87,6464,0.75,23.4
2020-06-03,"Unknown",22,1743,0,24.1
2020-06-03,"Vancouver Coastal",605,42973,0.53,15.4
2020-06-03,"Vancouver Island",275,22836,0.06,16.4
2020-06-04,"BC",1774,153141,1.05,19.8
2020-06-04,"Fraser",675,56368,2.1,21.6
2020-06-04,"Interior",232,21890,0.12,23.2
2020-06-04,"Northern",90,6554,0.58,27.8
2020-06-04,"Unknown",10,1753,0,19.7
2020-06-04,"Vancouver Coastal",505,43478,0.62,16.1
2020-06-04,"Vancouver Island",262,23098,0.06,16.5
2020-06-05,"BC",1811,154952,1.05,19.7
2020-06-05,"Fraser",702,57070,2.09,20.3
2020-06-05,"Interior",217,22107,0.13,27.5
2020-06-05,"Northern",86,6640,0.78,25.6
2020-06-05,"Unknown",19,1772,0,17.9
2020-06-05,"Vancouver Coastal",511,43989,0.57,16.3
2020-06-05,"Vancouver Island",276,23374,0.06,16.5
2020-06-06,"BC",1640,156592,0.96,24.4
2020-06-06,"Fraser",582,57652,2,23.6
2020-06-06,"Interior",261,22368,0.06,37.2
2020-06-06,"Northern",122,6762,0.37,30.4
2020-06-06,"Unknown",14,1786,0,16.2
2020-06-06,"Vancouver Coastal",436,44425,0.54,19.7
2020-06-06,"Vancouver Island",225,23599,0.06,17.9
2020-06-07,"BC",1318,157910,0.9,23.1
2020-06-07,"Fraser",570,58222,1.9,24.3
2020-06-07,"Interior",178,22546,0.06,32.3
2020-06-07,"Northern",41,6803,0.38,29.6
2020-06-07,"Unknown",10,1796,0,20.1
2020-06-07,"Vancouver Coastal",353,44778,0.45,18
2020-06-07,"Vancouver Island",166,23765,0.06,18.4
2020-06-08,"BC",1133,159043,0.78,17.8
2020-06-08,"Fraser",446,58668,1.7,18.6
2020-06-08,"Interior",135,22681,0,26.9
2020-06-08,"Northern",31,6834,0.56,19
2020-06-08,"Unknown",4,1800,0,32.2
2020-06-08,"Vancouver Coastal",374,45152,0.37,13.7
2020-06-08,"Vancouver Island",143,23908,0,17.1
2020-06-09,"BC",1669,160712,0.77,20.6
2020-06-09,"Fraser",714,59382,1.56,22.1
2020-06-09,"Interior",142,22823,0,25.7
2020-06-09,"Northern",60,6894,0.77,25.7
2020-06-09,"Unknown",33,1833,0,18.6
2020-06-09,"Vancouver Coastal",487,45639,0.43,17.2
2020-06-09,"Vancouver Island",233,24141,0,19.3
2020-06-10,"BC",1812,162524,0.87,21.7
2020-06-10,"Fraser",644,60026,1.78,21.2
2020-06-10,"Interior",165,22988,0.08,39.9
2020-06-10,"Northern",85,6979,0.78,24.6
2020-06-10,"Unknown",31,1864,0,24
2020-06-10,"Vancouver Coastal",611,46250,0.46,17.7
2020-06-10,"Vancouver Island",276,24417,0,19.4
2020-06-11,"BC",2000,164524,0.84,21.7
2020-06-11,"Fraser",698,60724,1.68,20.4
2020-06-11,"Interior",171,23159,0.16,44.3
2020-06-11,"Northern",111,7090,0.75,26.9
2020-06-11,"Unknown",42,1906,0,21.8
2020-06-11,"Vancouver Coastal",675,46925,0.46,18.1
2020-06-11,"Vancouver Island",303,24720,0,18.1
2020-06-12,"BC",1829,166353,0.89,22
2020-06-12,"Fraser",675,61399,1.66,19
2020-06-12,"Interior",220,23379,0.16,45.6
2020-06-12,"Northern",78,7168,0.38,26
2020-06-12,"Unknown",19,1925,0,23.9
2020-06-12,"Vancouver Coastal",601,47526,0.68,16.9
2020-06-12,"Vancouver Island",236,24956,0,20.5
2020-06-13,"BC",1773,168126,0.92,25.4
2020-06-13,"Fraser",608,62007,1.58,20.7
2020-06-13,"Interior",277,23656,0.16,56.6
2020-06-13,"Northern",80,7248,0.41,29.2
2020-06-13,"Unknown",15,1940,0,25.2
2020-06-13,"Vancouver Coastal",572,48098,0.84,16.5
2020-06-13,"Vancouver Island",221,25177,0,21.6
2020-06-14,"BC",960,169086,0.95,19.3
2020-06-14,"Fraser",407,62414,1.6,18.9
2020-06-14,"Interior",51,23707,0.17,20.5
2020-06-14,"Northern",38,7286,0.41,28.7
2020-06-14,"Unknown",8,1948,0,13.7
2020-06-14,"Vancouver Coastal",297,48395,0.91,16.3
2020-06-14,"Vancouver Island",159,25336,0,23.4
2020-06-15,"BC",1234,170320,0.96,17.7
2020-06-15,"Fraser",510,62924,1.57,18.8
2020-06-15,"Interior",58,23765,0.18,19.2
2020-06-15,"Northern",39,7325,0.2,26.2
2020-06-15,"Unknown",14,1962,0,11.1
2020-06-15,"Vancouver Coastal",492,48887,0.96,16.3
2020-06-15,"Vancouver Island",121,25457,0,16.2
2020-06-16,"BC",1948,172268,0.98,28
2020-06-16,"Fraser",647,63571,1.65,19.5
2020-06-16,"Interior",295,24060,0.24,76.9
2020-06-16,"Northern",57,7382,0,21.1
2020-06-16,"Unknown",24,1986,0,34.7
2020-06-16,"Vancouver Coastal",689,49576,0.99,18.6
2020-06-16,"Vancouver Island",236,25693,0,18.6
2020-06-17,"BC",1825,174093,0.87,25.1
2020-06-17,"Fraser",681,64252,1.37,19.2
2020-06-17,"Interior",251,24311,0.15,66.1
2020-06-17,"Northern",83,7465,0,26.8
2020-06-17,"Unknown",22,2008,0,31
2020-06-17,"Vancouver Coastal",575,50151,1,15.8
2020-06-17,"Vancouver Island",213,25906,0,19.1
2020-06-18,"BC",1898,175991,0.82,25
2020-06-18,"Fraser",762,65014,1.33,20.7
2020-06-18,"Interior",295,24606,0.07,49.7
2020-06-18,"Northern",75,7540,0,27
2020-06-18,"Unknown",23,2031,0,34.1
2020-06-18,"Vancouver Coastal",458,50609,0.92,19
2020-06-18,"Vancouver Island",285,26191,0,19.3
2020-06-19,"BC",1993,177984,0.73,24.2
2020-06-19,"Fraser",770,65784,1.16,22.8
2020-06-19,"Interior",294,24900,0.13,45.1
2020-06-19,"Northern",82,7622,0,29
2020-06-19,"Unknown",18,2049,0,24.3
2020-06-19,"Vancouver Coastal",632,51241,0.78,16.9
2020-06-19,"Vancouver Island",197,26388,0.07,19.6
2020-06-20,"BC",1753,179737,0.65,23.3
2020-06-20,"Fraser",768,66552,1.08,21.2
2020-06-20,"Interior",216,25116,0.21,38.8
2020-06-20,"Northern",67,7689,0,33.6
2020-06-20,"Unknown",23,2072,0,29.1
2020-06-20,"Vancouver Coastal",480,51721,0.58,18.7
2020-06-20,"Vancouver Island",199,26587,0.07,21.5
2020-06-21,"BC",1079,180816,0.72,22.3
2020-06-21,"Fraser",395,66947,1.26,21.9
2020-06-21,"Interior",127,25243,0.2,32.1
2020-06-21,"Northern",39,7728,0,33.9
2020-06-21,"Unknown",10,2082,0,23.6
2020-06-21,"Vancouver Coastal",314,52035,0.63,17.4
2020-06-21,"Vancouver Island",194,26781,0.07,22.3
2020-06-22,"BC",1298,182114,0.72,20.1
2020-06-22,"Fraser",553,67500,1.27,21.5
2020-06-22,"Interior",68,25311,0.19,27.2
2020-06-22,"Northern",32,7760,0,30.7
2020-06-22,"Unknown",13,2095,0,29.4
2020-06-22,"Vancouver Coastal",491,52526,0.6,18.1
2020-06-22,"Vancouver Island",141,26922,0.07,15.5
2020-06-23,"BC",2001,184115,0.69,22.2
2020-06-23,"Fraser",814,68314,1.27,19.8
2020-06-23,"Interior",164,25475,0.14,56
2020-06-23,"Northern",28,7788,0.25,24.6
2020-06-23,"Unknown",23,2118,0,21.9
2020-06-23,"Vancouver Coastal",709,53235,0.46,17.8
2020-06-23,"Vancouver Island",263,27185,0.07,20
2020-06-24,"BC",2193,186308,0.78,22.2
2020-06-24,"Fraser",749,69063,1.41,19.5
2020-06-24,"Interior",242,25717,0.14,46.7
2020-06-24,"Northern",90,7878,0.24,30.5
2020-06-24,"Unknown",30,2148,0,33.1
2020-06-24,"Vancouver Coastal",789,54024,0.57,16.6
2020-06-24,"Vancouver Island",293,27478,0.06,20.1
2020-06-25,"BC",1944,188252,0.82,22
2020-06-25,"Fraser",719,69782,1.51,19.4
2020-06-25,"Interior",240,25957,0.15,43.6
2020-06-25,"Northern",75,7953,0.24,29.7
2020-06-25,"Unknown",14,2162,0,15.6
2020-06-25,"Vancouver Coastal",579,54603,0.55,16.3
2020-06-25,"Vancouver Island",317,27795,0.06,20.4
2020-06-26,"BC",1744,189996,0.87,24.7
2020-06-26,"Fraser",687,70469,1.62,20.5
2020-06-26,"Interior",335,26292,0.14,46.3
2020-06-26,"Northern",82,8035,0.24,22.1
2020-06-26,"Unknown",37,2199,0,35.1
2020-06-26,"Vancouver Coastal",596,55199,0.56,17
2020-06-26,"Vancouver Island",7,27802,0,25.9
2020-06-27,"BC",1606,191602,0.89,24.5
2020-06-27,"Fraser",548,71017,1.68,21
2020-06-27,"Interior",280,26572,0.07,42
2020-06-27,"Northern",54,8089,0.25,26
2020-06-27,"Unknown",34,2233,0,29.8
2020-06-27,"Vancouver Coastal",477,55676,0.66,19.3
2020-06-27,"Vancouver Island",213,28015,0,20.6
2020-06-28,"BC",1227,192829,0.83,22.3
2020-06-28,"Fraser",478,71495,1.56,19.9
2020-06-28,"Interior",153,26725,0.07,33.8
2020-06-28,"Northern",53,8142,0.24,34.3
2020-06-28,"Unknown",21,2254,0,26.3
2020-06-28,"Vancouver Coastal",307,55983,0.61,17.6
2020-06-28,"Vancouver Island",215,28230,0,22.8
2020-06-29,"BC",1172,194001,0.83,18.4
2020-06-29,"Fraser",440,71935,1.58,18.1
2020-06-29,"Interior",78,26803,0.07,22.5
2020-06-29,"Northern",23,8165,0.25,25.9
2020-06-29,"Unknown",19,2273,0,24.9
2020-06-29,"Vancouver Coastal",469,56452,0.61,18.1
2020-06-29,"Vancouver Island",143,28373,0,16.1
2020-06-30,"BC",1880,195881,0.8,22.9
2020-06-30,"Fraser",673,72608,1.44,21.5
